"Location","Type","Status","Circuit Trace","Cord IDs","Circuit ID","Creation Date","Created By","Contact","Contact Team","Request Number","Request Stage","Proposed","Notes"
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003318:PS2 ~ 4A50R1:Output15 - 4A50R1:Input Cord ~ PDU-A9-3L2:R1 - A9:3L2 - A9:Panel Breaker - PDU-LG5-A9:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 12:36 PM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003318:PS5 ~ 4A50B1:Output14 - 4A50B1:Input Cord ~ PDU-B9-3L2:R1 - B9:3L2 - B9:Panel Breaker - PDU-LG5-B9:PDU Breaker - UPS BANK B:Bank Breaker","","","03/09/2018 12:36 PM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003318:PS1 ~ 4A50R1:Output14 - 4A50R1:Input Cord ~ PDU-A9-3L2:R1 - A9:3L2 - A9:Panel Breaker - PDU-LG5-A9:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 12:36 PM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","N004110:PS2 ~ 4A49B1:Output04 - 4A49B1:Input Cord ~ PDU-B9-3L1:R1 - B9:3L1 - B9:Panel Breaker - PDU-LG5-B9:PDU Breaker - UPS BANK B:Bank Breaker","","","03/09/2018 12:34 PM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","N004110:PS1 ~ 4A49R1:Output04 - 4A49R1:Input Cord ~ PDU-A9-3L1:R1 - A9:3L1 - A9:Panel Breaker - PDU-LG5-A9:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 12:34 PM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003023:PS8 ~ 4A49B1:Output27 - 4A49B1:Input Cord ~ PDU-B9-3L1:R1 - B9:3L1 - B9:Panel Breaker - PDU-LG5-B9:PDU Breaker - UPS BANK B:Bank Breaker","","","03/09/2018 12:33 PM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003023:PS4 ~ 4A49R1:Output27 - 4A49R1:Input Cord ~ PDU-A9-3L1:R1 - A9:3L1 - A9:Panel Breaker - PDU-LG5-A9:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 12:33 PM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003023:PS7 ~ 4A49B1:Output26 - 4A49B1:Input Cord ~ PDU-B9-3L1:R1 - B9:3L1 - B9:Panel Breaker - PDU-LG5-B9:PDU Breaker - UPS BANK B:Bank Breaker","","","03/09/2018 12:32 PM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003023:PS3 ~ 4A49R1:Output26 - 4A49R1:Input Cord ~ PDU-A9-3L1:R1 - A9:3L1 - A9:Panel Breaker - PDU-LG5-A9:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 12:32 PM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003023:PS6 ~ 4A49B1:Output15 - 4A49B1:Input Cord ~ PDU-B9-3L1:R1 - B9:3L1 - B9:Panel Breaker - PDU-LG5-B9:PDU Breaker - UPS BANK B:Bank Breaker","","","03/09/2018 12:32 PM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003023:PS2 ~ 4A49R1:Output15 - 4A49R1:Input Cord ~ PDU-A9-3L1:R1 - A9:3L1 - A9:Panel Breaker - PDU-LG5-A9:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 12:32 PM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003023:PS5 ~ 4A49B1:Output14 - 4A49B1:Input Cord ~ PDU-B9-3L1:R1 - B9:3L1 - B9:Panel Breaker - PDU-LG5-B9:PDU Breaker - UPS BANK B:Bank Breaker","","","03/09/2018 12:31 PM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003023:PS1 ~ 4A49R1:Output14 - 4A49R1:Input Cord ~ PDU-A9-3L1:R1 - A9:3L1 - A9:Panel Breaker - PDU-LG5-A9:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 12:31 PM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003852:PS2 ~ 4A49B1:Output28 - 4A49B1:Input Cord ~ PDU-B9-3L1:R1 - B9:3L1 - B9:Panel Breaker - PDU-LG5-B9:PDU Breaker - UPS BANK B:Bank Breaker","","","03/09/2018 12:30 PM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003852:PS1 ~ 4A49R1:Output28 - 4A49R1:Input Cord ~ PDU-A9-3L1:R1 - A9:3L1 - A9:Panel Breaker - PDU-LG5-A9:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 12:30 PM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003850:PS2 ~ 4A49B1:Output29 - 4A49B1:Input Cord ~ PDU-B9-3L1:R1 - B9:3L1 - B9:Panel Breaker - PDU-LG5-B9:PDU Breaker - UPS BANK B:Bank Breaker","","","03/09/2018 12:25 PM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003850:PS1 ~ 4A49R1:Output29 - 4A49R1:Input Cord ~ PDU-A9-3L1:R1 - A9:3L1 - A9:Panel Breaker - PDU-LG5-A9:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 12:20 PM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003848:PS2 ~ 4A49B1:Output30 - 4A49B1:Input Cord ~ PDU-B9-3L1:R1 - B9:3L1 - B9:Panel Breaker - PDU-LG5-B9:PDU Breaker - UPS BANK B:Bank Breaker","","","03/09/2018 12:19 PM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003848:PS1 ~ 4A49R1:Output30 - 4A49R1:Input Cord ~ PDU-A9-3L1:R1 - A9:3L1 - A9:Panel Breaker - PDU-LG5-A9:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 12:19 PM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","N004109:PS2 ~ 4A48B1:Output04 - 4A48B1:Input Cord ~ PDU-B9-2L3:R1 - B9:2L3 - B9:Panel Breaker - PDU-LG5-B9:PDU Breaker - UPS BANK B:Bank Breaker","","","03/09/2018 12:16 PM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","N004109:PS1 ~ 4A48R1:Output04 - 4A48R1:Input Cord ~ PDU-A9-2L3:R1 - A9:2L3 - A9:Panel Breaker - PDU-LG5-A9:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 12:16 PM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003314:PS4 ~ 4A48B1:Output28 - 4A48B1:Input Cord ~ PDU-B9-2L3:R1 - B9:2L3 - B9:Panel Breaker - PDU-LG5-B9:PDU Breaker - UPS BANK B:Bank Breaker","","","03/09/2018 12:15 PM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003314:PS2 ~ 4A48R1:Output28 - 4A48R1:Input Cord ~ PDU-A9-2L3:R1 - A9:2L3 - A9:Panel Breaker - PDU-LG5-A9:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 12:15 PM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003314:PS3 ~ 4A48B1:Output27 - 4A48B1:Input Cord ~ PDU-B9-2L3:R1 - B9:2L3 - B9:Panel Breaker - PDU-LG5-B9:PDU Breaker - UPS BANK B:Bank Breaker","","","03/09/2018 12:14 PM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003314:PS1 ~ 4A48R1:Output27 - 4A48R1:Input Cord ~ PDU-A9-2L3:R1 - A9:2L3 - A9:Panel Breaker - PDU-LG5-A9:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 12:14 PM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003315:PS4 ~ 4A48B1:Output30 - 4A48B1:Input Cord ~ PDU-B9-2L3:R1 - B9:2L3 - B9:Panel Breaker - PDU-LG5-B9:PDU Breaker - UPS BANK B:Bank Breaker","","","03/09/2018 12:13 PM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003315:PS2 ~ 4A48R1:Output30 - 4A48R1:Input Cord ~ PDU-A9-2L3:R1 - A9:2L3 - A9:Panel Breaker - PDU-LG5-A9:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 12:13 PM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003315:PS3 ~ 4A48B1:Output29 - 4A48B1:Input Cord ~ PDU-B9-2L3:R1 - B9:2L3 - B9:Panel Breaker - PDU-LG5-B9:PDU Breaker - UPS BANK B:Bank Breaker","","","03/09/2018 12:12 PM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003315:PS1 ~ 4A48R1:Output29 - 4A48R1:Input Cord ~ PDU-A9-2L3:R1 - A9:2L3 - A9:Panel Breaker - PDU-LG5-A9:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 12:12 PM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","N004108:PS2 ~ 4A47B1:Output04 - 4A47B1:Input Cord ~ PDU-B9-2L2:R1 - B9:2L2 - B9:Panel Breaker - PDU-LG5-B9:PDU Breaker - UPS BANK B:Bank Breaker","","","03/09/2018 12:00 PM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","N004108:PS1 ~ 4A47R1:Output04 - 4A47R1:Input Cord ~ PDU-A9-2L2:R1 - A9:2L2 - A9:Panel Breaker - PDU-LG5-A9:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 12:00 PM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003332:PS4 ~ 4A47B1:Output30 - 4A47B1:Input Cord ~ PDU-B9-2L2:R1 - B9:2L2 - B9:Panel Breaker - PDU-LG5-B9:PDU Breaker - UPS BANK B:Bank Breaker","","","03/09/2018 11:59 AM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003332:PS2 ~ 4A47R1:Output30 - 4A47R1:Input Cord ~ PDU-A9-2L2:R1 - A9:2L2 - A9:Panel Breaker - PDU-LG5-A9:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 11:58 AM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003332:PS3 ~ 4A47B1:Output15 - 4A47B1:Input Cord ~ PDU-B9-2L2:R1 - B9:2L2 - B9:Panel Breaker - PDU-LG5-B9:PDU Breaker - UPS BANK B:Bank Breaker","","","03/09/2018 11:58 AM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003332:PS1 ~ 4A47R1:Output15 - 4A47R1:Input Cord ~ PDU-A9-2L2:R1 - A9:2L2 - A9:Panel Breaker - PDU-LG5-A9:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 11:58 AM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003334:PS4 ~ 4A47B1:Output29 - 4A47B1:Input Cord ~ PDU-B9-2L2:R1 - B9:2L2 - B9:Panel Breaker - PDU-LG5-B9:PDU Breaker - UPS BANK B:Bank Breaker","","","03/09/2018 11:57 AM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003334:PS2 ~ 4A47R1:Output29 - 4A47R1:Input Cord ~ PDU-A9-2L2:R1 - A9:2L2 - A9:Panel Breaker - PDU-LG5-A9:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 11:57 AM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003334:PS3 ~ 4A47B1:Output14 - 4A47B1:Input Cord ~ PDU-B9-2L2:R1 - B9:2L2 - B9:Panel Breaker - PDU-LG5-B9:PDU Breaker - UPS BANK B:Bank Breaker","","","03/09/2018 11:57 AM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003334:PS1 ~ 4A47R1:Output14 - 4A47R1:Input Cord ~ PDU-A9-2L2:R1 - A9:2L2 - A9:Panel Breaker - PDU-LG5-A9:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 11:56 AM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003860:PS2 ~ 4A46B1:Output28 - 4A46B1:Input Cord ~ PDU-B9-2L1:R1 - B9:2L1 - B9:Panel Breaker - PDU-LG5-B9:PDU Breaker - UPS BANK B:Bank Breaker","","","03/09/2018 11:47 AM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003860:PS1 ~ 4A46R1:Output28 - 4A46R1:Input Cord ~ PDU-A9-2L1:R1 - A9:2L1 - A9:Panel Breaker - PDU-LG5-A9:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 11:47 AM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003854:PS2 ~ 4A46B1:Output29 - 4A46B1:Input Cord ~ PDU-B9-2L1:R1 - B9:2L1 - B9:Panel Breaker - PDU-LG5-B9:PDU Breaker - UPS BANK B:Bank Breaker","","","03/09/2018 11:45 AM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003854:PS1 ~ 4A46R1:Output29 - 4A46R1:Input Cord ~ PDU-A9-2L1:R1 - A9:2L1 - A9:Panel Breaker - PDU-LG5-A9:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 11:45 AM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003185:PS2 ~ 4A46B1:Output30 - 4A46B1:Input Cord ~ PDU-B9-2L1:R1 - B9:2L1 - B9:Panel Breaker - PDU-LG5-B9:PDU Breaker - UPS BANK B:Bank Breaker","","","03/09/2018 11:34 AM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S003185:PS1 ~ 4A46R1:Output30 - 4A46R1:Input Cord ~ PDU-A9-2L1:R1 - A9:2L1 - A9:Panel Breaker - PDU-LG5-A9:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 11:34 AM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","N004106:PS2 ~ 4A45B1:Output04 - 4A45B1:Input Cord ~ PDU-B9-1L3:R1 - B9:1L3 - B9:Panel Breaker - PDU-LG5-B9:PDU Breaker - UPS BANK B:Bank Breaker","","","03/09/2018 11:28 AM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","N004106:PS1 ~ 4A45R1:Output04 - 4A45R1:Input Cord ~ PDU-A9-1L3:R1 - A9:1L3 - A9:Panel Breaker - PDU-LG5-A9:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 11:27 AM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S004048:PS2 ~ 4A45B1:Output30 - 4A45B1:Input Cord ~ PDU-B9-1L3:R1 - B9:1L3 - B9:Panel Breaker - PDU-LG5-B9:PDU Breaker - UPS BANK B:Bank Breaker","","","03/09/2018 11:26 AM","SPGRRM","","","","","",""
"CAVCTR > FLOOR LG5 > IMC4","Power","Planned","S004048:PS1 ~ 4A45R1:Output30 - 4A45R1:Input Cord ~ PDU-A9-1L3:R1 - A9:1L3 - A9:Panel Breaker - PDU-LG5-A9:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 11:26 AM","SPGRRM","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","ST003877:PS2 ~ 3B62R1:Output30 - 3B62R1:Input Cord ~ PDU-1F-C06-10L3:R1 - C06:10L3 - C06:Panel Breaker - PDU-1F-C06:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 10:25 AM","SPGKKM","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","ST003878:PS2 ~ 3B62R1:Output29 - 3B62R1:Input Cord ~ PDU-1F-C06-10L3:R1 - C06:10L3 - C06:Panel Breaker - PDU-1F-C06:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 10:15 AM","SPGKKM","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","ST003879:PS2 ~ 3B62R1:Output28 - 3B62R1:Input Cord ~ PDU-1F-C06-10L3:R1 - C06:10L3 - C06:Panel Breaker - PDU-1F-C06:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 10:11 AM","SPGKKM","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","ST003880:PS2 ~ 3B62R1:Output27 - 3B62R1:Input Cord ~ PDU-1F-C06-10L3:R1 - C06:10L3 - C06:Panel Breaker - PDU-1F-C06:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 10:08 AM","SPGKKM","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","ST003881:PS2 ~ 3B62R1:Output26 - 3B62R1:Input Cord ~ PDU-1F-C06-10L3:R1 - C06:10L3 - C06:Panel Breaker - PDU-1F-C06:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 10:06 AM","SPGKKM","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","ST003882:PS2 ~ 3B62R1:Output25 - 3B62R1:Input Cord ~ PDU-1F-C06-10L3:R1 - C06:10L3 - C06:Panel Breaker - PDU-1F-C06:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 10:03 AM","SPGKKM","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","ST003883:PS2 ~ 3B62R1:Output15 - 3B62R1:Input Cord ~ PDU-1F-C06-10L3:R1 - C06:10L3 - C06:Panel Breaker - PDU-1F-C06:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 10:02 AM","SPGKKM","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","ST003884:PS2 ~ 3B62R1:Output14 - 3B62R1:Input Cord ~ PDU-1F-C06-10L3:R1 - C06:10L3 - C06:Panel Breaker - PDU-1F-C06:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 9:58 AM","SPGKKM","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","ST003885:PS2 ~ 3B62R1:Output13 - 3B62R1:Input Cord ~ PDU-1F-C06-10L3:R1 - C06:10L3 - C06:Panel Breaker - PDU-1F-C06:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 9:57 AM","SPGKKM","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","ST003886:PS1 ~ 3B62R1:Output12 - 3B62R1:Input Cord ~ PDU-1F-C06-10L3:R1 - C06:10L3 - C06:Panel Breaker - PDU-1F-C06:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 9:52 AM","SPGKKM","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","ST003887:PS1 ~ 3B62R1:Output11 - 3B62R1:Input Cord ~ PDU-1F-C06-10L3:R1 - C06:10L3 - C06:Panel Breaker - PDU-1F-C06:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 9:49 AM","SPGKKM","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","ST003888:PS1 ~ 3B62R1:Output10 - 3B62R1:Input Cord ~ PDU-1F-C06-10L3:R1 - C06:10L3 - C06:Panel Breaker - PDU-1F-C06:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 9:42 AM","SPGKKM","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","ST003889:PS4 ~ 3B61R1:Output30 - 3B61R1:Input Cord ~ PDU-1F-C06-10L2:R1 - C06:10L2 - C06:Panel Breaker - PDU-1F-C06:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 9:32 AM","SPGKKM","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","ST003889:PS2 ~ 3B61R1:Output29 - 3B61R1:Input Cord ~ PDU-1F-C06-10L2:R1 - C06:10L2 - C06:Panel Breaker - PDU-1F-C06:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 9:32 AM","SPGKKM","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","ST003890:PS2 ~ 3B61R1:Output28 - 3B61R1:Input Cord ~ PDU-1F-C06-10L2:R1 - C06:10L2 - C06:Panel Breaker - PDU-1F-C06:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 9:29 AM","SPGKKM","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","ST003891:PS2 ~ 3B61R1:Output27 - 3B61R1:Input Cord ~ PDU-1F-C06-10L2:R1 - C06:10L2 - C06:Panel Breaker - PDU-1F-C06:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 9:27 AM","SPGKKM","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","ST003892:PS2 ~ 3B61R1:Output26 - 3B61R1:Input Cord ~ PDU-1F-C06-10L2:R1 - C06:10L2 - C06:Panel Breaker - PDU-1F-C06:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 9:26 AM","SPGKKM","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","ST003893:PS2 ~ 3B61R1:Output15 - 3B61R1:Input Cord ~ PDU-1F-C06-10L2:R1 - C06:10L2 - C06:Panel Breaker - PDU-1F-C06:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 9:25 AM","SPGKKM","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","N001206:PS2 ~ 3B60R1:Output19 - 3B60R1:Input Cord ~ PDU-1F-C06-10L1:R1 - C06:10L1 - C06:Panel Breaker - PDU-1F-C06:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 9:22 AM","SPGKKM","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","N004135:PS2 ~ 3B60R1:Output30 - 3B60R1:Input Cord ~ PDU-1F-C06-10L1:R1 - C06:10L1 - C06:Panel Breaker - PDU-1F-C06:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 9:20 AM","SPGKKM","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","N004137:PS2 ~ 3B60R1:Output18 - 3B60R1:Input Cord ~ PDU-1F-C06-10L1:R1 - C06:10L1 - C06:Panel Breaker - PDU-1F-C06:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 9:18 AM","SPGKKM","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3B38  RAX711 3:PS2 ~ 3B38R1:Output26 - 3B38R1:Input Cord ~ PDU-1F-A02-3L2:R1 - A02:3L2 - A02:Panel Breaker - PDU-1F-A02:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 8:38 AM","SPGKKM","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3B38  RAX711 4:PS2 ~ 3B38R1:Output27 - 3B38R1:Input Cord ~ PDU-1F-A02-3L2:R1 - A02:3L2 - A02:Panel Breaker - PDU-1F-A02:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 8:34 AM","SPGKKM","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","N004306:PS2 ~ 3B38R1:Output04 - 3B38R1:Input Cord ~ PDU-1F-A02-3L2:R1 - A02:3L2 - A02:Panel Breaker - PDU-1F-A02:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 8:31 AM","SPGKKM","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3B38  RAX711:PS2 ~ 3B38R1:Output29 - 3B38R1:Input Cord ~ PDU-1F-A02-3L2:R1 - A02:3L2 - A02:Panel Breaker - PDU-1F-A02:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 8:29 AM","SPGKKM","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","3B38  RAX711 2:PS2 ~ 3B38R1:Output28 - 3B38R1:Input Cord ~ PDU-1F-A02-3L2:R1 - A02:3L2 - A02:Panel Breaker - PDU-1F-A02:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 8:28 AM","SPGKKM","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S003996:PS2 ~ 3B43R1:Output24 - 3B43R1:Input Cord ~ PDU-1F-A04-7L3:R1 - A04:7L3 - A04:Panel Breaker - PDU-1F-A04:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 8:20 AM","SPGKKM","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S003993:PS2 ~ 3B43R1:Output30 - 3B43R1:Input Cord ~ PDU-1F-A04-7L3:R1 - A04:7L3 - A04:Panel Breaker - PDU-1F-A04:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 8:17 AM","SPGKKM","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S003991:PS2 ~ 3B43R1:Output29 - 3B43R1:Input Cord ~ PDU-1F-A04-7L3:R1 - A04:7L3 - A04:Panel Breaker - PDU-1F-A04:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 8:15 AM","SPGKKM","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S004005:PS2 ~ 3B43R1:Output28 - 3B43R1:Input Cord ~ PDU-1F-A04-7L3:R1 - A04:7L3 - A04:Panel Breaker - PDU-1F-A04:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 8:14 AM","SPGKKM","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S004001:PS2 ~ 3B43R1:Output27 - 3B43R1:Input Cord ~ PDU-1F-A04-7L3:R1 - A04:7L3 - A04:Panel Breaker - PDU-1F-A04:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 8:12 AM","SPGKKM","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","S004006:PS2 ~ 3B43R1:Output26 - 3B43R1:Input Cord ~ PDU-1F-A04-7L3:R1 - A04:7L3 - A04:Panel Breaker - PDU-1F-A04:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 8:11 AM","SPGKKM","","","","","",""
"WATCTR > FLOOR 1 > IMC3","Power","Planned","ST003906:PS1 ~ 3B57R1 (PDU-1F-C06-8L3):Output02 - 3B57R1 (PDU-1F-C06-8L3):Input Cord ~ PDU-1F-C06-8L3:R1 - C06:8L3 - C06:Panel Breaker - PDU-1F-C06:PDU Breaker - UPS BANK A:Bank Breaker","","","03/09/2018 7:31 AM","SPGCFBW","","","","","",""
